"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"325HQZ9X","journalArticle","2021","Zhang, C.; Wang, S.; Zhan, D.; Yu, T.; Wang, T.; Yin, M.","Detecting Insider Threat from Behavioral Logs Based on Ensemble and Self-Supervised Learning","Security and Communication Networks","","","10.1155/2021/4148441","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120879934&doi=10.1155%2F2021%2F4148441&partnerID=40&md5=2cdfdea8aabd154092126fbd13bbbc7c","Recent studies have highlighted that insider threats are more destructive than external network threats. Despite many research studies on this, the spatial heterogeneity and sample imbalance of input features still limit the effectiveness of existing machine learning-based detection methods. To solve this problem, we proposed a supervised insider threat detection method based on ensemble learning and self-supervised learning. Moreover, we propose an entity representation method based on TF-IDF to improve the detection effect. Experimental results show that the proposed method can effectively detect malicious sessions in CERT4.2 and CERT6.2 datasets, where the AUCs are 99.2% and 95.3% in the best case.  © 2021 Chunrui Zhang et al.","2021","2026-03-18 10:51:01","2026-03-18 10:51:01","","","","","2021","","","","","","","","","","","","","","rayyan-491588237","","","","<p>Export Date: 16 March 2026; Cited By: 21</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\Q3T36JD5\Zhang et al. - 2021 - Detecting Insider Threat from Behavioral Logs Based on Ensemble and Self-Supervised Learning.pdf","","Ensemble learning; Supervised learning; Insider Threat; Insider threat detections; Detection methods; External network; Input features; Network threats; Representation method; Research studies; Spatial heterogeneity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JXW6XB5U","journalArticle","2025","Ahmad, W.","Unveiling Anomalies: Leveraging Machine Learning for Internal User Behaviour Analysis – Top 10 Use Cases","International Journal of Innovative Technology and Interdisciplinary Sciences","","","10.15157/IJITIS.2025.8.1.272-293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011512198&doi=10.15157%2FIJITIS.2025.8.1.272-293&partnerID=40&md5=d641073cdd35eef0db56c6059d3f90ca","Insider threats pose a significant risk to organizations, as traditional Security Information and Event Management (SIEM) systems struggle to detect subtle, evolving anomalies in user behaviour. While machine learning (ML) offers promise, the absence of a structured approach to prioritize and validate high-impact threat scenarios limits its practical adoption. This research addresses this gap by systematically identifying and validating the top 10 critical insider threat use cases—including data exfiltration, privilege escalation, and lateral movement—through a methodology combining MITRE ATT&CK tactics, Verizon Data Breach Investigations Report (DBIR) statistics, and related research papers. We then integrate the Random Cut Forest (RCF) algorithm into the Wazuh/OpenSearch SIEM platform, tailoring its unsupervised learning capabilities to detect these prioritized threats in real time. By correlating ML-driven anomaly scores with rule-based alerts, our solution reduces false positives by 35% and achieves a 94% true positive rate for high-risk use cases like unauthorized access. Validation in a production environment confirms the framework’s efficacy, with detection times under 3 minutes for 80% of anomalies. Beyond technical integration, this work establishes a replicable blueprint for aligning ML models with operational priorities, empowering organizations to focus resources on the most damaging insider threats. © 2024 Authors.","2025","2026-03-18 10:51:02","2026-03-18 10:51:02","","272-293","","1","8","","","","","","","","","","","","","","rayyan-491588239","","","","<p>Export Date: 16 March 2026; Cited By: 2</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\JMWEXM2R\Ahmad - 2025 - Unveiling Anomalies Leveraging Machine Learning for Internal User Behaviour Analysis – Top 10 Use C.pdf","","Machine Learning; SIEM; Insider Threats; Anomaly Detection; Data Exfiltration; UBA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EU55C54S","journalArticle","2021","Le, D.C.; Zincir-Heywood, N.","Anomaly Detection for Insider Threats Using Unsupervised Ensembles","IEEE Transactions on Network and Service Management","","","10.1109/TNSM.2021.3071928","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104195907&doi=10.1109%2FTNSM.2021.3071928&partnerID=40&md5=1bd72dacd76c4b49e949d65bcbfd389e","Insider threat represents a major cybersecurity challenge to companies, organizations, and government agencies. Insider threat detection involves many challenges, including unbalanced data, limited ground truth, and possible user behavior changes. This research presents an unsupervised learning based anomaly detection approach for insider threat detection. We employ four unsupervised learning methods with different working principles, and explore various representations of data with temporal information. Furthermore, different computational intelligence schemes are explored to combine these models to create anomaly detection ensembles for improving the detection performance. Evaluation results show that the approach allows learning from unlabelled data under challenging conditions for insider threat detection. Insider threats are detected with high detection and low false positive rates. For example, 60% of malicious insiders are detected under 0.1% investigation budget, and all malicious insiders are detected at less than 5% investigation budget. Furthermore, we explore the ability of the proposed approach to generalize for detecting new anomalous behaviors in different datasets, i.e., robustness. Finally, results demonstrate that a voting-based ensemble of anomaly detection can be used to improve detection performance as well as the robustness. Comparisons with the state-of-the-art confirm the effectiveness of the proposed approach.  © 2004-2012 IEEE.","2021","2026-03-18 10:51:02","2026-03-18 10:51:02","","1152-1164","","2","18","","","","","","","","","","","","","","rayyan-491588240","","","","<p>Export Date: 16 March 2026; Cited By: 104</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\934BM8GE\Le and Zincir-Heywood - 2021 - Anomaly Detection for Insider Threats Using Unsupervised Ensembles.pdf","","anomaly detection; Anomaly detection; Insider threat detection; ensemble learning; Learning systems; Behavioral research; Detection approach; Insider threat detections; Security of data; False positive rates; Government agencies; Temporal information; unsupervised learning; Budget control; dependable and robust learning; Detection performance; Evaluation results; Intelligent computing; temporal data; Unsupervised learning; Unsupervised learning method","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N6WNN4HA","journalArticle","2023","Xiao, J.; Yang, L.; Zhong, F.; Wang, X.; Chen, H.; Li, D.","Robust Anomaly-Based Insider Threat Detection Using Graph Neural Network","IEEE Transactions on Network and Service Management","","","10.1109/TNSM.2022.3222635","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142793470&doi=10.1109%2FTNSM.2022.3222635&partnerID=40&md5=f25bf7f95979b9c8e5590e433701a48f","Misuse or malicious access to critical assets of information systems by insiders usually causes significant loss to organizations. The issue of insider threat detection for information systems has received many researchers' attention in both security and data mining fields, and a lot of related research results were presented. However, there are still many challenges in capturing the behavior difference between malicious insiders and normal users accurately, such as lack of labeled insider threats, the subtle and adaptive nature of insider threats, complexity, heterogeneity, sparsity of the underlying data, etc. To detect insider threats with large and complex audit data, a Multi-Edge Weight Relational Graph Neural Network method (MEWRGNN) for robust anomaly detection is proposed in this paper. Unlike most existing approaches, the MEWRGNN adopts several graph neural networks to capture the contextual relationship of user behaviors over a period of time, which is a critical factor for achieving accurate anomaly identification. The MEWRGNN achieves a certain degree of interpretability through ranking the contribution of different edge-representation features. Evaluation experimental results demonstrate that the MEWRGNN can learn a model from limited sample data sets, and achieve quick and accurate insider threat detection performance. In addition, other feature ranking results allow providing security analysts with understandable insights for investigating the detected insider threats.  © 2004-2012 IEEE.","2023","2026-03-18 10:51:02","2026-03-18 10:51:02","","3717-3733","","3","20","","","","","","","","","","","","","","rayyan-491588244","","","","<p>Export Date: 16 March 2026; Cited By: 25</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\KZ9YMCX6\Xiao et al. - 2023 - Robust Anomaly-Based Insider Threat Detection Using Graph Neural Network.pdf","","Security; Deep learning; Anomaly detection; Graph neural networks; Network security; Information systems; insider threat; Feature extraction; graph neural network; Data mining; Insider Threat; Behavioral research; Deep neural networks; Complex networks; Information use; Features extraction; Psychology; Edge weights; Relational graph","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USN883VH","journalArticle","2024","Prasad, P.S.S.; Nayak, S.K.; Krishna, M.V.","ENHANCED INSIDER THREAT DETECTION THROUGH MACHINE LEARNING APPROACH WITH IMBALANCED DATA RESOLUTION","Journal of Theoretical and Applied Information Technology","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185518759&partnerID=40&md5=3357162e90dc686cc2356d277256f046","An insider threat is the risk that person inside an organization may pose to the company’s security, data, or resources. Insider threat detection is a crucial component of a comprehensive cybersecurity strategy. By identifying and mitigating risks from within the organization, businesses can better protect their assets, maintain trust, and ensure compliance with legal and regulatory requirements. This paper addresses the detection of insider threats using machine learning algorithms. A famous CERT dataset was used for the experiments. The collected dataset is largely imbalanced. The ML algorithms cannot perform well with imbalanced datasets. So, data imbalance can be resolved by using three over sampling techniques namely random oversample, smote, adasyn and three under sampling techniques namely random under sample, Cluster centroids and Edited Nearest Neighbors. Later, five ML algorithms namely Logistic Regression, Adaboost, Decision Tree, Random Forest and Naïve Bayes applied to the datasets generated through over sampling and under sampling techniques. To further increase the performance of the model, an ensemble learning is proposed along with principal component analysis. The experimental results demonstrated that the proposed model surpassed the performance of existing models for insider threat detection. © Little Lion Scientific.","2024","2026-03-18 10:51:02","2026-03-18 10:51:02","","914-926","","3","102","","","","","","","","","","","","","","rayyan-491588246","","","","<p>Export Date: 16 March 2026; Cited By: 4</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\Y49YKV7P\Prasad et al. - 2024 - ENHANCED INSIDER THREAT DETECTION THROUGH MACHINE LEARNING APPROACH WITH IMBALANCED DATA RESOLUTION.pdf","","Machine Learning; Insider Threat Detection; Data Imbalance; Ensemble Learning; Over Sampling; Under Sampling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W4MCN9Q4","journalArticle","2023","Kim, D.-W.; Shin, G.-Y.; Han, M.-M.","Anomaly Detection Based on Discrete Wavelet Transformation for Insider Threat Classification","Computer Systems Science and Engineering","","","10.32604/csse.2023.034589","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147434811&doi=10.32604%2Fcsse.2023.034589&partnerID=40&md5=f9e581d47c10f512d26549cf511cc8ac","Unlike external attacks, insider threats arise from legitimate users who belong to the organization. These individuals may be a potential threat for hostile behavior depending on their motives. For insider detection, many intrusion detection systems learn and prevent known scenarios, but because malicious behavior has similar patterns to normal behavior, in reality, these systems can be evaded. Furthermore, because insider threats share a feature space similar to normal behavior, identifying them by detecting anomalies has limitations. This study proposes an improved anomaly detection methodology for insider threats that occur in cybersecurity in which a discrete wavelet transformation technique is applied to classify normal vs. malicious users. The discrete wavelet transformation technique easily discovers new patterns or decomposes synthesized data, making it possible to distinguish between shared characteristics. To verify the efficacy of the proposed methodology, experiments were conducted in which normal users and malicious users were classified based on insider threat scenarios provided in Carnegie Mellon University's Computer Emergency Response Team (CERT) dataset. The experimental results indicate that the proposed methodology with discrete wavelet transformation reduced the false-positive rate by 82% to 98% compared to the case with no wavelet applied. Thus, the proposed methodology has high potential for application to similar feature spaces. © 2023 Authors. All rights reserved.","2023","2026-03-18 10:51:02","2026-03-18 10:51:02","","153-164","","1","46","","","","","","","","","","","","","","rayyan-491588250","","","","<p>Export Date: 16 March 2026; Cited By: 2</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\M2M2C3C5\Kim et al. - 2023 - Anomaly Detection Based on Discrete Wavelet Transformation for Insider Threat Classification.pdf","","Cybersecurity; Intrusion detection; Anomaly detection; Cyber security; Insider threat classification; cybersecurity; Metadata; Insider Threat; Threat classifications; discrete wavelet transformation; Discrete wavelet transforms; Discrete wavelets transformations; Feature space; insider threat classification; Legitimate users; Normal behavior; Signal reconstruction; Transformation techniques","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRXZ48VV","journalArticle","2023","Singh, M.; Mehtre, B.M.; Sangeetha, S.; Govindaraju, V.","User Behaviour based Insider Threat Detection using a Hybrid Learning Approach","Journal of Ambient Intelligence and Humanized Computing","","","10.1007/s12652-023-04581-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149318744&doi=10.1007%2Fs12652-023-04581-1&partnerID=40&md5=40a701f2477beb0043d04907d7360828","Insider threats constitute a major cause of security breaches in organizations. They are the employees/users of an organization, causing harm by performing any malicious activity. Most of the existing methods to detect insider threats are based on machine and deep learning and have the following limitations: they use predefined rules or stored signatures and fail to detect new or unknown threats; they require explicit feature engineering, which results in more false positives; they require a large amount of training data, and are computationally expensive. In this paper, an improved user behavior-based insider threat detection method is proposed using a hybrid learning approach that overcomes the above limitations. It uses bi-directional long-short-term memory for feature extraction, a feed-forward artificial neural network (using distance measurements) for feature selection, and a support vector machine for classification-normal user or malicious user. The genetic algorithm’s fast global search strategy is used for the support vector machine’s initial kernel selection. Finally, alerts are generated for each user based on their combined anomaly score. The proposed method is tested using the CMU-CERT r4.2 insider threat dataset, and its performance is evaluated using the following parameters: accuracy, precision, recall, f-measure, and area under curve-receiver operating characteristic curve. The results show a significant improvement over the existing methods. © 2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","2023","2026-03-18 10:51:02","2026-03-18 10:51:02","","4573-4593","","4","14","","","","","","","","","","","","","","rayyan-491588255","","","","<p>Export Date: 16 March 2026; Cited By: 20</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\G6CLMFGB\Singh et al. - 2023 - User Behaviour based Insider Threat Detection using a Hybrid Learning Approach.pdf","","Anomaly detection; Network security; User behavior analysis; Feature extraction; Insider Threat; User behaviors; Behavioral research; Support vector machines; Insider threat detections; Bi-directional; Long short-term memory; Brain; Genetic algorithms; Artificial neural network; Behavior-based; Bi-directional long short term memory; Insider-Threat-Detection; Pattern matching; Pattern-matching; Support vector machine; Support vectors machine; User behaviour analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2TAVPAI","journalArticle","2022","He, D.; Lv, X.; Xu, X.; Yu, S.; Li, D.; Chan, S.; Guizani, M.","An Effective Double-Layer Detection System Against Social Engineering Attacks","IEEE Network","","","10.1109/MNET.105.2100425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135744580&doi=10.1109%2FMNET.105.2100425&partnerID=40&md5=9a9c14a6da2c76a6b73558f56a7c363c","In recent years, social engineering attacks that use phishing emails as the medium and target specific groups of people have occurred frequently. Current enterprise systems are vulnerable to social engineering attacks. In addition, existing detection methods are relatively ineffective. Therefore, we propose a double-layer detection framework based on deep learning technology. First, a phishing email detection model based on Long Short-Term Memory (LSTM) and extreme gradient boosting tree (XGBoost) is designed from the perspective of individual security. Then, an insider threat detection model based on Bidirectional LSTM and Attention mechanism is designed from the perspective of group security. Finally, combined with the social engineering network attack simulation theory, a social engineering attack and defense simulation platform is established. In the double-layer frame-work, we use Bi-LSTM to obtain long-range dependent features of email body and user sequence information. Then XGBoost and Attention mechanism are used to further strengthen the network structure and improve the classification accuracy. Compared with traditional methods, our model does not require manual feature extraction, and can accurately identify phishing emails and insider threats. Finally, our proposed social engineering simulation platform verifies the effectiveness of the two-layer model. The experimental results show that our proposed framework has the characteristics of timely detection and after-the-fact investigation, which can effectively detect phishing attacks and insider threats faced by enterprise systems.  © 1986-2012 IEEE.","2022","2026-03-18 10:51:02","2026-03-18 10:51:02","","92-98","","6","36","","","","","","","","","","","","","","rayyan-491588256","","","","<p>Export Date: 16 March 2026; Cited By: 8</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\FWI2NLXC\He et al. - 2022 - An Effective Double-Layer Detection System Against Social Engineering Attacks.pdf","","Deep learning; Feature extraction; Hidden Markov models; Computer crime; Phishing; Electronic mail; Data mining; Model-based OPC; Detection models; Features extraction; Long short-term memory; E-learning; Extraction; Psychology; Social engineering; Double layers; Hidden-Markov models; Enterprise system; Simulation platform","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8NVTYJT7","journalArticle","2025","Ye, X.; Luo, F.; Cui, H.; Wang, J.; Xiong, X.; Zhang, W.; Yu, J.; Zhao, W.","Research on insider threat detection based on personalized federated learning and behavior log analysis","Scientific Reports","","","10.1038/s41598-025-04029-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105006913949&doi=10.1038%2Fs41598-025-04029-w&partnerID=40&md5=3b9ad2bd7fd7c8876ffb2cd755c753a5","As the cybersecurity landscape becomes increasingly challenging, insider threat detection has emerged as a critical research area. Traditional methods for detecting insider threats, such as Random Forest and Isolation Forest, suffer from high computational resource consumption, poor feature representation, and sensitivity to noise. While machine learning methods offer certain advantages, they still face challenges in complex data scenarios. This study focuses on the application of Federated Learning in insider threat detection. As a distributed machine learning framework, FL enables collaborative model building and analysis while safeguarding data privacy. It encompasses various types, including horizontal, vertical, and federated transfer learning. However, its application in insider threat detection remains limited. This research proposes an innovative solution to address the shortcomings of existing Federated Learning-based detection methods (e.g., FedAT), such as insufficient feature extraction and high resource consumption. Drawing on the DeepInsight concept, we convert different data types into image formats for use with Convolutional Neural Networks (CNNs) to train insider threat detection models. This approach leverages the advantages of FL’s privacy protection and multi-source data integration while harnessing the powerful feature learning capabilities of CNNs. It improves key metrics such as accuracy and recall in insider threat detection. The proposed method offers a more efficient and precise approach to detecting insider threats in cybersecurity, advancing the development and practical application of relevant technologies in this field with significant theoretical and practical implications. © The Author(s) 2025.","2025","2026-03-18 10:51:02","2026-03-18 10:51:02","","","","1","15","","","","","","","","","","","","","","rayyan-491588258","","","","<p>Export Date: 16 March 2026; Cited By: 2</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\BPLWYECZ\Ye et al. - 2025 - Research on insider threat detection based on personalized federated learning and behavior log analy.pdf","","machine learning; federated learning; Insider threat detection; Federated learning; Machine Learning; Privacy; feature extraction; computer security; artificial neural network; random forest; Computer Security; human; Humans; privacy; article; benchmarking; forest; adult; Neural Networks, Computer; Federated Learning; Behavior log analysis; convolutional neural network; data integration; data privacy; data visualization; female; learning; male; noise; Numerical data visualization; transfer of learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NI9P7JYR","journalArticle","2025","Ahmadi, S.","Autonomous identity-based threat segmentation for zero trust architecture","Cyber Security and Applications","","","10.1016/j.csa.2025.100106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009474901&doi=10.1016%2Fj.csa.2025.100106&partnerID=40&md5=9057543f5ba5fb97c8ca03af07a95a32","Zero Trust Architecture (ZTA) fundamentally redefine network security by adopting a ""trust nothing, verify everything"" approach requiring identity verification for all access. However, conventional access controls are static and fail to consider evolving user activities and contextual threats, leading to internal risks and breaches. This research proposes an AI-driven, autonomous, identity-based threat segmentation framework for ZTA. Behavioral analytics provide real-time risk scores by analyzing login patterns, access behavior, and resource utilization, while Machine Learning models dynamically adjust permissions based on geolocation, device type, and time of access. Automated threat segmentation enables the real-time isolation of compromised identities, minimizing breach progression. Practical use cases, such as insider threat mitigation across distributed offices, are discussed. Privacy concerns, false positives, and scalability challenges are addressed. Comparative analysis demonstrates the system's precision and scalability, enhancing dynamic access governance while maintaining user productivity. © 2025","2025","2026-03-18 10:51:02","2026-03-18 10:51:02","","","","","3","","","","","","","","","","","","","","rayyan-491588264","","","","<p>Export Date: 16 March 2026; Cited By: 1</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\HWWEYNUV\Ahmadi - 2025 - Autonomous identity-based threat segmentation for zero trust architecture.pdf","","Machine learning; Network security; Machine Learning; Scalability; Insider Threat Detection; Machine-learning; Real- time; Learning systems; Behavioral research; Networks security; Trusted computing; Insider threat detections; Behavioral Analytics; Architecture; Access control models; Behavioral analytic; Dynamic access governance; Dynamic Access Governance; Identity verification; Identity-based; Segmentation; Zero trust architecture; Zero Trust Architecture (ZTA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4NBV2EPB","journalArticle","2021","Dosh, M.","Detecting insider threat within institutions using CERT dataset and different ML techniques","Periodicals of Engineering and Natural Sciences","","","10.21533/pen.v9i2.1911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106617913&doi=10.21533%2Fpen.v9i2.1911&partnerID=40&md5=17d2180893b162269ec5c910ef04456d","The reason of countries development in industrial and commercial enterprises fields in those countries. The security of a particular country depends on its security institutions, the confidentiality of its employees, their information, the target’s information, and information about the forensic evidence for those targets. One of the most important and critical problems in such institutions is the problem of discovering an insider threat that causes loss, damage, or theft the information to hostile or competing parties. This threat is represented by a person who represents one of the employees of the institution, the goal of that person is to steal information or destroy it for the benefit of another institution’s desires. The difficulty in detecting this type of threat is due to the difficulty of analyzing the behavior of people within the organization according to their physiological characteristics. In this research, CERT dataset that produced by the University of Carnegie Mellon University has been used in this investigation to detect insider threat. The dataset has been preprocessed. Five effective features were selected to apply three ML techniques Random Forest, Naïve Bayes, and 1 Nearest Neighbor. The results obtained and listed sequentially as 89.75917519%, 91.96650826%, and 94.68205476% with an error rate of 10.24082481%, 8.03349174%, and 5.317945236%. © 2021","2021","2026-03-18 10:51:02","2026-03-18 10:51:02","","873-884","","2","9","","","","","","","","","","","","","","rayyan-491588265","","","","<p>Export Date: 16 March 2026; Cited By: 5</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\8EV8TI88\Dosh - 2021 - Detecting insider threat within institutions using CERT dataset and different ML techniques.pdf","","Cybersecurity; Insider threat; CERT dataset; Attacker’s psychology; IT sabotage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NSBF89VN","journalArticle","2024","Wang, Z.; Wang, H.; El Saddik, A.","FedITD: A Federated Parameter-Efficient Tuning With Pre-Trained Large Language Models and Transfer Learning Framework for Insider Threat Detection","IEEE Access","","","10.1109/ACCESS.2024.3482988","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207781039&doi=10.1109%2FACCESS.2024.3482988&partnerID=40&md5=88fb56f49ef6d7b4272d0db0a6786f37","Insider threats cause greater losses than external attacks, prompting organizations to invest in detection systems. However, there exist challenges: 1) Security and privacy concerns prevent data sharing, making it difficult to train robust models and identify new attacks. 2) The diversity and uniqueness of organizations require localized models, as a universal solution could be more effective. 3) High resource costs, delays, and data security concerns complicate building effective detection systems. This paper introduces FedITD, a flexible, hierarchy, and federated framework with local real-time detection systems, combining Large Language Models (LLM), Federated Learning (FL), Parameter Efficient Tuning (PETuning), and Transfer Learning (TF) for insider threat detection. FedITD uses FL to protect privacy while indirect integrating client information and employs PETuning methods (Adapter, BitFit, LoRA) with LLMs (BERT, RoBERTa, XLNet, DistilBERT) to reduce resource use and time delay. FedITD customizes client models and optimizes performance via transfer learning without central data transfer, further enhancing the detection of new attacks. FedITD outperforms other federated learning methods and its performance is very close to the best centrally trained method. Extensive experiment results show FedITD's superior performance, adaptability to varied data, and reduction of resource costs, achieving an optimal balance in detection capabilities across source data, unlabeled local data, and global data. Alternative PETuning implementations are also explored in this paper.  © 2024 The Authors.","2024","2026-03-18 10:51:02","2026-03-18 11:06:49","","160396-160417","","","12","","","","","","","","","","","","","","rayyan-491588274","","","","<p>Export Date: 16 March 2026; Cited By: 10</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\M4DHBZVL\Wang et al. - 2024 - FedITD A Federated Parameter-Efficient Tuning With Pre-Trained Large Language Models and Transfer L.pdf","","artificial intelligence; Cybersecurity; machine learning; deep learning; Deep learning; Cyber security; Federated learning; Network security; Transformer; Large language model; insider threat; Transfer learning; BERT; data augmentation; Insider Threat; Machine-learning; Adversarial machine learning; Data privacy; Data augmentation; RoBERTa; transformer; Taxonomies; Language model; adapter; Adapter; Bitfit; BitFit; Distilbert; DistilBERT; GPT; LLM; LoRA; Medium access control; NLP; Parameter-efficient tuning; PETuning; Pre-trained large language model; pre-trained LLM; Steganography; XLNet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GN8MLQ8D","journalArticle","2025","Ali, S.; Deverill, H.; Lindquist, J.; Roginski, J.","Human and machine partnership: natural language processing of army insider threat hub data","International Journal of Applied Decision Sciences","","","10.1504/IJADS.2025.146569","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007346726&doi=10.1504%2FIJADS.2025.146569&partnerID=40&md5=1d8b6e4601abc0b0984f803d6161cc04","Threats to organisational efficacy and wellness may come from competitors (external threat) or from trusted agents (insider threat). Countering the insider threat is an imperative for the security of governments, the military, businesses, and all other organisations and institutions that employ people. This paper presents a case prioritisation system that utilises a deep learning classification model trained on expert evaluated insider threat cases to label cases as ‘negligible’, ‘low’, ‘medium’, or ‘high’ threat level. This classification model enables a partnership between machine and human that focuses human effort for the greatest impact. To evaluate the models created, the authors created a metric called ‘detection accuracy rate’ that measured correct prediction and over- estimations of threat, with the best model achieving a 96% detection accuracy rate. © The Author(s) 2025 Published by Inderscience Publishers Ltd.","2025","2026-03-18 10:51:02","2026-03-18 10:51:02","","1-22","","7","18","","","","","","","","","","","","","","rayyan-491588275","","","","<p>Export Date: 16 March 2026; Cited By: 0</p> | RAYYAN-INCLUSION: {""Qasim""=>""Included""}","C:\Users\rao\Zotero\storage\ISPPF7VV\Ali et al. - 2025 - Human and machine partnership natural language processing of army insider threat hub data.pdf","","machine learning; Deep learning; Natural language processing; insider threat; natural language processing; classification; Human computer interaction; Insider Threat; Machine-learning; Language processing; Natural language processing systems; Natural languages; Organisational; Classification models; NLP; Accuracy rate; Detection accuracy; Trusted agents","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
